coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,coeff_20,coeff_21,coeff_22,coeff_23,coeff_24,support_index,support_amplitude,a6,a18,t,r,label,experiment,holdout,abs_support_amplitude,a6_positive,a6_negative,a6_abs,a18_abs,support_nonzero_count,active_support_slots,paired_resonance,reverse_resonance,support_face,support_bucket,threshold_zone
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,117,0,0,-40,0,0,0,0,0,0,15,117,72,-40,25000,6,t=25000;r=6,igp24_synthetic,False,117,True,False,72,40,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,72,0,0,0,0,0,140,0,0,0,0,0,-140,0,0,0,0,0,0,12,140,72,-140,24979,6,t=24979;r=6,igp24_synthetic,False,140,True,False,72,140,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,-125,35,0,0,0,0,0,0,17,-125,72,35,25000,6,t=25000;r=6,igp24_synthetic,True,125,True,False,72,35,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,0,0,0,0,0,0,0,-138,0,0,0,0,120,0,0,0,0,0,0,13,-138,0,120,25000,2,t=25000;r=2,igp24_synthetic,False,138,False,False,0,120,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,131,0,0,-140,0,0,0,0,0,0,15,131,70,-140,25000,2,t=25000;r=2,igp24_synthetic,False,131,True,False,70,140,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,110,0,0,0,0,0,-40,0,0,0,0,0,0,12,110,-90,-40,24979,2,t=24979;r=2,igp24_synthetic,False,110,False,True,90,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,122,0,0,-140,0,0,0,0,0,0,15,122,71,-140,25000,4,t=25000;r=4,igp24_synthetic,False,122,True,False,71,140,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,72,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,12,137,72,0,24979,6,t=24979;r=6,igp24_synthetic,False,137,True,False,72,0,1,12,False,False,x12_base,x12_base,high
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,104,0,0,71,0,0,0,0,0,0,15,104,71,71,25000,4,t=25000;r=4,igp24_synthetic,False,104,True,False,71,71,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,-96,71,0,0,0,0,0,0,17,-96,110,71,25000,6,t=25000;r=6,igp24_synthetic,True,96,True,False,110,71,1,17,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,140,0,0,-140,0,0,0,0,0,0,15,140,85,-140,25000,6,t=25000;r=6,igp24_synthetic,False,140,True,False,85,140,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,71,0,0,0,0,0,-138,0,0,0,0,0,35,0,0,0,0,0,0,12,-138,71,35,24979,4,t=24979;r=4,igp24_synthetic,True,138,True,False,71,35,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,-106,0,0,-140,0,0,0,0,0,0,15,-106,-90,-140,25000,2,t=25000;r=2,igp24_synthetic,False,106,False,True,90,140,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,-129,0,0,0,0,0,0,0,17,-129,110,0,25000,6,t=25000;r=6,igp24_synthetic,True,129,True,False,110,0,1,17,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,72,0,0,0,0,0,-130,0,0,0,0,0,35,0,0,0,0,0,0,12,-130,72,35,24979,6,t=24979;r=6,igp24_synthetic,False,130,True,False,72,35,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,85,0,0,0,0,0,115,0,0,0,0,0,-40,0,0,0,0,0,0,12,115,85,-40,24979,6,t=24979;r=6,igp24_synthetic,False,115,True,False,85,40,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,17,121,-30,0,25000,2,t=25000;r=2,igp24_synthetic,False,121,False,True,30,0,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,-137,0,0,0,0,0,0,0,0,0,0,0,13,-137,85,0,25000,6,t=25000;r=6,igp24_synthetic,False,137,True,False,85,0,1,13,False,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,70,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,12,109,70,0,24979,2,t=24979;r=2,igp24_synthetic,False,109,True,False,70,0,1,12,False,False,x12_base,x12_base,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,134,0,0,0,0,120,0,0,0,0,0,0,13,134,-90,120,25000,2,t=25000;r=2,igp24_synthetic,False,134,False,True,90,120,1,13,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,110,0,0,0,0,0,0,-110,0,0,0,0,120,0,0,0,0,0,0,13,-110,110,120,25000,6,t=25000;r=6,igp24_synthetic,False,110,True,False,110,120,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,71,0,0,0,0,0,106,0,0,0,0,0,35,0,0,0,0,0,0,12,106,71,35,24979,4,t=24979;r=4,igp24_synthetic,True,106,True,False,71,35,1,12,True,False,x12_base,x12_base,boundary
0,0,0,0,0,0,70,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,13,111,70,0,25000,2,t=25000;r=2,igp24_synthetic,False,111,True,False,70,0,1,13,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-131,0,0,0,0,0,0,0,0,0,15,-131,-30,0,25000,2,t=25000;r=2,igp24_synthetic,False,131,False,True,30,0,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,98,0,0,0,0,0,-40,0,0,0,0,0,0,12,98,-90,-40,24979,2,t=24979;r=2,igp24_synthetic,False,98,False,True,90,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-106,71,0,0,0,0,0,0,17,-106,-72,71,25000,2,t=25000;r=2,igp24_synthetic,False,106,False,True,72,71,1,17,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,95,0,0,0,0,-40,0,0,0,0,0,0,13,95,85,-40,25000,6,t=25000;r=6,igp24_synthetic,False,95,True,False,85,40,1,13,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,-90,0,0,0,0,0,123,0,0,0,0,0,-40,0,0,0,0,0,0,12,123,-90,-40,24979,2,t=24979;r=2,igp24_synthetic,False,123,False,True,90,40,1,12,False,True,x12_base,x12_base,low
0,0,0,0,0,0,72,0,0,0,0,0,-123,0,0,0,0,0,-140,0,0,0,0,0,0,12,-123,72,-140,24979,6,t=24979;r=6,igp24_synthetic,False,123,True,False,72,140,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,-129,0,0,-140,0,0,0,0,0,0,15,-129,70,-140,25000,2,t=25000;r=2,igp24_synthetic,False,129,True,False,70,140,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,113,0,0,120,0,0,0,0,0,0,15,113,-90,120,25000,2,t=25000;r=2,igp24_synthetic,False,113,False,True,90,120,1,15,False,True,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,17,95,0,0,25000,2,t=25000;r=2,igp24_synthetic,False,95,False,False,0,0,1,17,False,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,20,0,0,0,0,0,112,0,0,0,0,0,-40,0,0,0,0,0,0,12,112,20,-40,24979,2,t=24979;r=2,igp24_synthetic,False,112,True,False,20,40,1,12,True,False,x12_base,x12_base,low
0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,-126,0,0,-140,0,0,0,0,0,0,15,-126,71,-140,25000,4,t=25000;r=4,igp24_synthetic,False,126,True,False,71,140,1,15,True,False,x13_x15_x17,x13_x15_x17,boundary
0,0,0,0,0,0,110,0,0,0,0,0,-110,0,0,0,0,0,71,0,0,0,0,0,0,12,-110,110,71,24979,6,t=24979;r=6,igp24_synthetic,False,110,True,False,110,71,1,12,True,False,x12_base,x12_base,high
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,-99,-40,0,0,0,0,0,0,17,-99,70,-40,25000,2,t=25000;r=2,igp24_synthetic,False,99,True,False,70,40,1,17,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,-104,0,0,-140,0,0,0,0,0,0,15,-104,85,-140,25000,6,t=25000;r=6,igp24_synthetic,False,104,True,False,85,140,1,15,True,False,x13_x15_x17,x13_x15_x17,high
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,131,0,0,-40,0,0,0,0,0,0,15,131,20,-40,25000,2,t=25000;r=2,igp24_synthetic,False,131,True,False,20,40,1,15,True,False,x13_x15_x17,x13_x15_x17,low
0,0,0,0,0,0,-72,0,0,0,0,0,-130,0,0,0,0,0,0,0,0,0,0,0,0,12,-130,-72,0,24979,2,t=24979;r=2,igp24_synthetic,False,130,False,True,72,0,1,12,False,True,x12_base,x12_base,low
